Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
4527,262045.50,146357.20,178463.60,136994.70,126586.30
4528,261832.20,145952.10,176081.10,136847.70,127138.30
4529,262276.80,146473.30,178880.00,137115.10,126399.10
4530,262553.60,146431.10,175531.30,137180.00,126686.40
4531,262163.50,146474.20,177582.60,137289.40,127357.70
4532,262674.10,146645.10,176098.30,137085.70,126826.60
4533,262250.60,146767.20,179649.70,136590.90,126505.30
4534,262468.60,146715.70,179401.60,137340.90,126897.80
4535,262384.20,146506.20,179129.30,137001.00,126687.90
4536,262850.10,146699.90,177369.00,137560.40,126747.30
4537,262667.60,146653.80,179225.60,137147.50,127383.80
4538,262733.60,146669.80,179379.20,137310.20,127187.30
4539,262783.90,146670.80,179908.30,137532.50,127012.30
4540,263391.00,147174.90,178588.80,137340.00,126926.50
4541,263280.80,146970.10,177761.70,137067.60,127401.80
4542,262822.50,146783.00,178993.60,137526.30,126990.90
4543,262965.00,147137.90,177890.60,137962.10,127105.20
4544,263394.30,146842.60,178319.00,137710.30,127820.30
4545,262797.40,146729.10,177363.90,137471.70,126764.90
4546,263243.90,146942.70,178353.20,137484.30,126952.10
4547,264119.10,147046.50,179301.60,137512.60,127053.10
4548,263997.90,146781.50,179459.60,138467.80,127303.70
4549,263527.20,147470.20,178026.80,137850.40,127720.30
4550,263558.90,147238.40,177880.60,137749.80,127739.70
4551,263515.20,147419.60,180345.10,137283.10,127170.20
4552,263798.10,147180.30,177103.20,137979.10,127285.20
4553,264202.00,147594.80,179893.70,137737.40,127593.70
4554,263684.50,147456.00,179391.80,137922.60,127162.90
4555,263786.60,147339.30,178515.70,137977.40,128316.90
4556,264007.00,147544.70,179336.90,138090.40,127484.80
4557,263569.70,147395.60,178276.60,137977.10,127972.70
4558,264167.70,147550.70,178929.40,137724.20,127267.50
4559,264242.80,147369.50,180016.70,138360.70,127387.20
4560,264115.20,147622.40,180628.50,137863.20,127280.50
4561,264212.00,147973.20,178816.90,138119.30,127847.00
4562,264719.20,147424.70,178640.70,138047.50,128249.20
4563,264370.30,147456.50,179320.90,137956.60,127434.60
4564,264850.00,147604.20,179486.60,138039.20,127386.40
4565,264460.30,147710.70,178863.10,138073.80,127849.40
4566,265025.70,148089.30,177018.90,138448.70,127939.10
4567,264714.20,147622.70,178618.40,138102.90,128519.30
4568,265096.70,147721.40,178004.20,138305.50,127622.10
4569,264647.80,147904.20,180262.30,138520.10,128012.70
4570,265287.00,147811.70,179724.00,138403.10,128150.00
4571,264928.70,148026.90,179414.80,138547.00,127843.30
4572,264777.70,147869.00,179459.20,138434.10,127911.30
4573,265361.70,147964.20,179803.80,138386.90,127892.20
4574,265289.20,148097.70,177041.60,138392.90,127945.20
4575,264643.20,147696.00,179154.70,138435.40,128144.30
4576,265069.00,148087.20,179169.20,138839.00,128063.60
4577,265401.10,148316.70,181620.50,138447.40,128033.60
4578,265466.50,148741.40,179373.30,138718.80,128415.60
4579,265864.50,148465.90,180038.90,138551.60,128033.00
4580,265415.50,148202.20,180452.50,138815.10,128228.60
4581,265447.40,148338.60,178740.80,138837.20,128159.20
4582,265325.40,148236.40,179754.30,139059.20,128724.00
4583,265552.00,147967.70,179294.00,138668.60,129617.50
4584,265345.70,148423.60,180340.90,139242.20,128007.60
4585,266235.40,148587.60,180575.00,139020.30,128456.90
4586,265923.90,148613.90,180225.60,138898.90,128952.20
4587,265750.00,148475.50,180865.00,139142.70,128498.20
4588,266082.60,148323.40,181331.40,139121.30,128891.40
4589,266638.60,148720.00,179738.50,139166.60,128919.40
4590,265662.50,148807.90,181624.80,138939.20,128279.20
4591,265986.10,148575.30,179881.30,138913.90,128549.30
4592,266997.60,148806.30,179761.40,138891.80,128570.00
4593,266332.10,148564.90,180820.30,138813.30,129078.60
4594,266525.30,148732.20,181267.90,139325.00,129334.30
4595,265952.30,148583.30,180137.40,139391.20,128902.70
4596,266758.10,148999.90,180066.80,138971.40,129311.80
4597,266678.10,148694.90,181385.90,138961.30,129174.40
4598,266565.20,148613.40,180262.90,138819.80,128677.80
4599,266611.40,148882.10,181678.80,139815.70,128490.50
4600,266911.40,148777.90,180961.30,138923.90,130039.70
4601,266565.30,148963.70,178805.30,139495.30,128545.00
4602,267007.10,149197.20,178632.80,139289.40,128808.00
4603,266642.40,149113.80,180181.20,139439.00,129029.50
4604,266882.80,148850.30,180860.10,139851.90,129346.20
4605,267386.40,149070.40,180658.60,139577.00,129978.40
4606,267275.10,149060.60,178969.70,139372.40,128860.60
4607,267105.00,149123.50,178970.30,139564.20,128797.00
4608,267076.40,149437.70,181042.40,139865.10,129101.90
4609,267641.20,149687.40,180389.00,139602.40,129177.40
4610,267433.20,149308.30,181941.50,139743.80,128632.40
4611,267920.10,149637.30,180630.80,139887.00,130282.90
4612,267923.30,149457.00,178195.40,139904.40,128968.00
4613,268007.50,149401.40,181616.80,139611.90,129155.30
4614,267553.30,149360.80,181631.70,139825.80,129354.60
4615,267603.00,149542.10,181731.90,139918.80,129804.40
4616,267797.40,149557.40,180105.70,139907.40,129258.60
4617,267834.70,149790.70,181286.60,140121.60,129546.40
4618,267906.50,149977.50,182480.40,139690.30,129544.50
4619,267737.30,149821.70,179943.10,139746.90,129939.90
4620,268022.40,149897.50,181843.20,139955.30,129279.40
4621,268209.80,150164.00,183909.60,140497.10,129501.60
4622,267796.40,149581.30,182088.80,139646.40,130008.60
4623,268886.00,150040.50,180698.40,140288.80,129702.70
4624,268669.40,149638.40,183201.70,140401.70,130649.10
4625,268617.10,149909.10,178613.00,140393.80,129748.10
4626,268055.50,149780.90,181710.70,140124.00,129492.90
4627,268375.00,149832.50,181443.30,140345.90,130235.50
4628,268609.50,150115.30,181107.60,140025.20,129392.90
4629,268955.90,150129.00,181717.90,140379.30,130905.50
4630,268502.30,150004.20,182633.80,140131.50,129917.20
4631,268865.30,150104.90,181198.50,140416.40,131241.50
4632,268799.50,150249.50,181887.30,140686.20,129690.60
4633,268490.00,150303.00,183382.50,140288.50,130130.50
4634,269379.20,150153.20,182238.00,140909.60,131670.50
4635,269050.40,150357.00,180467.00,140680.90,129902.80
4636,268883.10,150499.60,182978.90,140740.90,130565.70
4637,269188.50,150423.70,182668.70,140682.00,129673.10
4638,269322.00,150472.50,183442.20,140372.50,131395.30
4639,269014.70,150289.90,181542.90,140876.80,130875.80
4640,269453.90,150213.60,180396.80,140840.50,130664.00
4641,269383.00,150652.80,182249.50,140800.70,130043.50
4642,269240.70,150421.40,182542.80,141037.00,130111.60
4643,269286.40,150348.50,181776.40,140877.70,131458.50
4644,269847.30,150671.70,183648.60,140751.40,131155.60
4645,269855.40,150765.80,183166.20,140991.10,131051.20
4646,269544.40,150533.30,182439.30,140894.10,130785.10
4647,269532.00,150771.70,183537.50,141113.50,130134.50
4648,270420.00,150780.30,182627.70,141076.30,131263.10
4649,269948.70,150937.30,182204.20,140762.30,130823.20
4650,269935.70,150986.40,182185.70,141113.70,132272.20
4651,269723.90,150516.30,183462.30,141369.80,130063.20
4652,270765.10,150738.80,183099.20,141038.30,131455.70
4653,270322.60,150882.70,183247.90,141178.60,131684.20
4654,270581.00,150843.30,181987.50,141295.40,131063.80
4655,270297.50,151049.50,184318.70,140922.40,131397.30
4656,270189.80,151132.70,184642.70,141259.90,130830.60
4657,270705.20,151153.00,184420.30,141438.10,130488.40
4658,270647.00,151187.30,182056.70,141191.40,130874.90
4659,270756.10,150798.80,182676.60,141398.00,130332.20
4660,270536.90,150828.90,183594.30,141912.60,131412.80
4661,270364.80,150939.60,182657.60,141418.40,132333.30
4662,271213.30,151052.60,182662.80,141352.60,130831.20
4663,270894.50,151333.00,183991.80,141622.50,131946.80
4664,271172.00,150870.60,184098.10,141723.50,131350.40
4665,270765.00,151405.10,182872.70,141126.70,131750.30
4666,271326.80,151238.60,183518.90,141465.00,131086.70
4667,270938.60,151313.30,182986.80,141981.30,131508.80
4668,271405.90,151475.80,183661.80,141390.80,130716.30
4669,271519.30,151155.10,183038.90,141712.20,131427.30
4670,271210.40,151491.90,182410.30,141823.90,132017.90
4671,272088.80,151595.50,184282.60,141827.70,132149.40
4672,271243.60,151765.00,182658.50,142161.10,132511.60
4673,271324.50,151355.90,184676.70,142193.10,131333.50
4674,271551.90,151784.70,186125.00,141954.80,131213.70
4675,271240.60,151372.90,183763.50,143130.60,132122.70
4676,271387.50,151269.60,182685.40,141471.70,132030.90
4677,271527.20,151547.60,184970.70,142437.00,131559.70
4678,271781.90,151879.40,184194.10,141786.00,131811.70
4679,272391.60,151519.60,183939.90,142143.00,131155.60
4680,272038.80,151647.30,184366.20,141739.70,134057.80
4681,271975.80,152122.50,183499.70,142132.60,133667.80
4682,271818.30,151693.70,184062.20,142441.50,132483.90
4683,272110.60,151629.00,184248.80,142014.20,132126.70
4684,272087.20,151660.50,184621.30,142268.10,131615.70
4685,272652.60,151892.50,182297.00,142156.30,131081.20
4686,272617.30,152207.90,182840.60,141865.20,131770.70
4687,272322.40,152061.50,184159.60,142612.60,132113.40
4688,272761.60,152209.30,183528.10,142316.20,132767.30
4689,272696.80,152274.00,185404.40,142417.50,132771.20
4690,272482.80,151842.50,186991.70,142180.50,133247.80
4691,272468.20,151936.60,183284.70,142618.10,132887.70
4692,272457.10,152532.50,185512.70,142365.20,134993.50
4693,272790.10,152243.00,184242.00,142544.70,131870.30
4694,273108.30,152170.30,183833.60,142704.90,131867.30
4695,273121.40,152081.60,186702.10,142562.00,131591.30
4696,272874.60,152263.70,185021.60,142851.20,133809.10
4697,272909.40,152549.50,183414.60,142504.70,131483.10
4698,272919.30,152520.80,184607.00,142825.90,133322.20
4699,273356.80,152432.40,185911.90,143126.40,132505.70
4700,273461.30,152698.30,185240.20,142647.80,131771.00
4701,273323.00,152169.90,186780.70,142698.80,136123.00
4702,273498.70,152475.50,186182.30,142691.10,133919.60
4703,273284.10,152593.80,183802.30,143290.20,133107.00
4704,273771.70,152679.70,185871.40,143491.50,133326.20
4705,273624.70,152586.50,187042.50,142825.50,132601.40
4706,273572.50,153080.20,185611.10,142530.60,132126.40
4707,273890.20,152479.80,184963.00,143795.10,133570.50
4708,273808.00,152776.10,186429.80,142587.00,132864.00
4709,273662.80,152688.20,185293.70,143232.60,131985.30
4710,273720.70,152627.60,184334.40,142975.40,132078.90
4711,274326.70,152959.60,187043.40,142895.10,133134.60
4712,273806.90,152847.40,186432.30,143357.70,134989.80
4713,274199.80,153128.20,185898.60,143024.90,133132.50
4714,274050.10,153247.90,185633.80,143463.60,133180.10
4715,274174.40,153174.00,185685.40,143224.00,134281.10
4716,274145.40,153040.30,186299.40,143277.60,132101.60
4717,274094.90,152896.00,183487.30,143401.70,133435.60
4718,274413.00,152921.90,184498.40,142957.30,135634.10
4719,274541.40,153143.20,186184.20,142737.00,133543.00
4720,274503.90,153037.00,186250.90,143579.40,133524.30
4721,274738.10,153020.70,185645.90,143461.10,132780.50
4722,274654.20,153177.50,186139.20,143315.90,134674.30
4723,274880.90,153118.00,186541.30,143469.30,132609.40
4724,274920.00,153120.40,185553.40,143990.10,132574.50
4725,275046.80,153157.80,186315.40,143786.20,133467.80
4726,275046.20,153416.70,186157.50,144931.90,134771.70
4727,275219.70,153448.40,187837.90,143546.70,134057.40
4728,275172.20,153690.10,186572.20,144094.20,134099.20
4729,275359.50,153640.40,185647.90,143803.20,134103.40
4730,275544.30,153450.60,185874.40,144145.80,132938.90
4731,275575.50,153176.00,185554.70,143827.20,135288.40
4732,275316.30,153729.50,188031.90,144058.80,133873.10
4733,275615.10,153822.90,185787.30,143821.40,134524.50
4734,275435.30,153807.70,187464.40,144120.40,133128.50
4735,275515.40,153749.50,185265.80,144082.70,133479.30
4736,275714.10,153855.80,184738.10,143848.10,134918.70
4737,276054.20,153746.10,186498.70,144180.40,135502.90
4738,276031.00,153884.60,185299.50,144116.70,137002.90
4739,275888.30,153329.90,187464.10,143854.00,135170.40
4740,275985.20,154091.20,185773.30,144319.50,133219.50
4741,275984.90,153910.40,185260.20,144003.50,135015.00
4742,275897.90,153855.20,187205.10,144080.80,133978.60
4743,275808.00,153859.50,186399.50,144241.10,135671.30
4744,275917.80,154256.40,187393.70,144496.20,135129.50
4745,276086.80,153970.30,185662.60,145221.30,135572.90
4746,276295.70,154002.60,187044.60,144106.00,134718.40
4747,276482.20,153889.10,187302.90,143960.10,135698.30
4748,276450.00,154066.70,186945.90,144998.80,134696.60
4749,276570.50,154085.60,186202.60,144430.70,134931.80
4750,276244.10,154095.80,187146.20,144924.00,134789.60
4751,276484.50,153884.70,187834.30,144993.90,134989.60
4752,277222.80,154390.10,187876.20,143981.90,134566.70
4753,276162.10,154224.70,187257.30,144870.30,137075.70
4754,276504.20,154235.20,185471.10,144532.80,135030.40
4755,276725.40,154262.10,187218.50,144948.50,134502.40
4756,276749.90,154287.80,185952.50,144886.20,134619.60
4757,276697.10,154223.00,188444.60,144390.30,134379.40
4758,276809.50,154455.70,188212.30,144753.20,135742.30
4759,276743.90,154311.50,188925.70,145078.70,135999.70
4760,277025.90,154154.30,188446.70,144825.80,134517.70
4761,277026.20,154639.00,187848.40,144950.10,135261.80
4762,277009.10,154277.90,187907.30,144806.50,138044.60
4763,277280.60,154521.90,186801.50,144766.80,134889.30
4764,277030.00,154516.30,187098.10,145198.50,136155.40
4765,277374.30,154506.80,188454.00,144511.80,138513.50
4766,277617.00,154805.60,188243.90,144999.00,136875.80
4767,277338.60,154885.70,187945.50,145028.80,136735.00
4768,277857.90,154833.10,188740.00,145119.90,134554.70
4769,277692.80,155070.70,185766.60,145261.30,136423.20
4770,277886.60,154997.80,186110.40,144929.00,138017.00
4771,277909.00,154709.30,188745.60,144690.70,137052.70
4772,278127.50,154900.80,188096.20,145241.30,138261.50
4773,277822.10,155192.90,187246.70,145457.40,134796.30
4774,277757.10,155203.50,188899.70,145559.30,135639.90
4775,278209.30,155137.30,186432.40,145190.80,135782.80
4776,278539.80,155108.20,189057.00,145501.20,135324.00
4777,278851.40,155265.50,186829.80,145359.50,134871.20
4778,278012.40,154971.60,188889.40,145552.20,136172.70
4779,278840.00,155581.70,188867.50,145517.10,136682.60
4780,278685.40,155343.80,187823.60,146564.10,135857.10
4781,278438.40,155196.00,187651.30,145272.20,138300.40
4782,279136.10,155194.50,188895.20,145633.90,136570.70
4783,279011.80,155298.90,189255.50,145868.30,136804.30
4784,278437.60,155272.70,190674.80,145926.90,137125.40
4785,278854.00,155157.20,188017.90,145861.60,136376.30
4786,279184.20,155679.30,189960.10,146270.80,135705.30
4787,279002.60,155334.80,188940.20,145446.00,135499.90
4788,279561.00,155623.60,189299.80,146278.40,138247.90
4789,279434.30,155466.40,189849.20,146035.80,136798.30
4790,278862.30,155508.40,189363.80,145926.50,137331.40
4791,279113.40,155733.00,189953.30,146065.80,135105.90
4792,278591.10,155207.00,188829.10,146062.40,137984.10
4793,279648.70,155702.70,187656.80,145975.80,135647.50
4794,279288.10,155354.90,187217.20,146046.30,137352.60
4795,279329.60,155840.90,189219.20,146000.30,136939.80
4796,279637.20,155786.50,189371.40,145645.50,136094.50
4797,279383.20,155860.10,187403.50,145592.60,137743.60
4798,279840.40,156041.20,186382.80,146126.90,137242.40
4799,280005.40,155759.60,188669.60,147160.40,138106.50
4800,280158.40,156137.70,189729.30,145871.10,137979.20
4801,280226.70,155591.90,189464.30,146020.20,135573.20
4802,280352.00,156377.50,189462.30,146396.30,138159.10
4803,279884.10,156352.20,188766.30,146048.30,136935.50
4804,280013.70,156177.20,189690.80,146319.80,139758.00
4805,279864.90,155854.40,190013.20,146648.60,136005.70
4806,280025.90,156219.20,190635.80,146470.70,137231.40
4807,279900.70,156274.20,189157.60,146413.30,137777.30
4808,280245.60,156120.20,190098.90,146904.00,136582.00
4809,280009.10,156102.80,187696.40,146869.30,139324.60
4810,280052.80,155944.30,189441.60,146414.80,136304.00
4811,280294.50,155928.30,190185.40,146677.70,139337.70
4812,281013.40,156571.90,190451.00,146323.00,136399.70
4813,280858.60,156623.50,186892.70,146419.00,138582.40
4814,280428.00,156358.30,191145.60,146568.80,137396.10
4815,280744.00,156503.90,190152.00,147766.40,137824.40
4816,280839.00,156726.10,189724.40,147013.70,138259.10
4817,280818.40,156422.60,192086.20,146768.30,139168.80
4818,280462.10,157031.10,189443.50,146675.10,135902.80
4819,280860.30,156625.00,188682.90,146898.10,138368.10
4820,280809.50,156575.30,189914.50,147128.70,137407.60
4821,281564.70,156388.70,191117.00,146689.30,136459.60
4822,280731.40,156835.20,190439.20,147083.10,140173.30
4823,281156.10,157108.60,189677.80,146535.60,137538.10
4824,281302.90,156588.50,189799.30,147070.00,138491.40
4825,281200.80,156878.80,190563.70,146724.70,139851.90
4826,281622.70,156653.10,190275.40,146950.20,136851.80
4827,281279.50,156929.90,190375.70,147030.10,137335.50
4828,281105.70,156987.70,190551.00,147071.60,137569.60
4829,281750.70,157337.00,187034.80,147057.00,139811.80
4830,281947.50,156686.20,190524.20,147266.40,140036.30
4831,281553.20,156875.10,189767.40,147335.30,138544.90
4832,281764.70,156916.00,191145.00,147064.00,137952.20
4833,281987.00,157016.20,191646.60,147426.30,138794.20
4834,282425.00,157052.10,189765.20,147558.30,139603.20
4835,282204.40,157069.00,191513.00,147458.40,140059.40
4836,281868.60,157116.60,189982.70,147633.80,137678.70
4837,281877.30,157092.90,189471.90,147207.70,138532.00
4838,282255.00,157480.20,191355.10,148221.90,137198.20
4839,282332.60,157175.20,189934.60,147862.60,138387.00
4840,282222.50,157103.80,191871.80,148396.10,138652.60
4841,282883.30,157384.70,190048.00,147733.50,140478.30
4842,282730.70,157096.30,190119.10,147582.40,138025.90
4843,282620.70,157675.20,190369.80,147537.20,139926.40
4844,282609.90,157613.90,192149.60,147907.60,137460.30
4845,282736.60,157579.80,191972.60,148170.80,141644.40
4846,282885.50,157711.00,190942.00,148399.30,140476.60
4847,282724.50,157529.60,192509.00,147792.60,137381.00
4848,282486.10,157477.00,191753.40,148018.60,141025.70
4849,282687.30,157914.40,190788.00,148010.70,138723.60
4850,282898.20,157458.70,191752.10,148097.10,138412.30
4851,282980.40,158085.30,191797.90,147866.00,139235.70
4852,283426.40,157862.90,190254.60,148128.80,137482.40
4853,283287.30,158231.70,191569.50,147720.70,140680.40
4854,283454.70,157941.00,190962.40,147688.40,137948.80
4855,283706.70,157901.60,192490.00,147822.10,139975.80
4856,283481.30,157883.70,190494.60,148300.60,138212.50
4857,283441.00,157840.60,192535.10,148316.60,138662.90
4858,283831.80,158178.10,190855.80,147938.50,140881.60
4859,283348.90,158022.60,191011.00,148322.20,140903.00
4860,283642.20,157923.70,192186.00,148578.50,140687.60
4861,283578.10,158140.90,189635.50,148251.40,140815.80
4862,283816.30,158179.50,193004.30,148135.20,138380.20
4863,283832.60,158503.90,191985.50,148520.10,140522.80
4864,284102.50,158211.70,193362.80,148355.10,140647.10
4865,284097.00,158382.00,191344.20,148225.20,142026.60
4866,283809.30,157919.60,191426.00,148437.40,140019.70
4867,283867.60,158343.20,192542.30,148602.10,141746.70
4868,283995.30,158174.80,193740.00,148480.70,140021.30
4869,284383.20,158309.40,194065.50,148155.60,138996.50
4870,284626.00,158605.10,189201.60,148780.20,141062.50
4871,284347.30,158482.20,193681.20,150493.60,143767.90
4872,284259.40,158329.60,191901.70,148534.50,141950.30
4873,284356.30,158578.40,193420.70,148774.30,139012.50
4874,284916.70,158499.70,192139.10,148733.00,143021.70
4875,284679.30,158663.90,192028.80,148267.30,139253.90
4876,285134.00,158765.30,192704.00,149011.80,139990.90
4877,284278.70,158581.20,193428.10,148456.20,142098.80
4878,285178.60,158882.80,191394.10,149169.80,139447.20
4879,284670.20,158354.60,191577.20,148920.60,140295.70
4880,284633.40,158592.90,191542.70,148446.40,139511.10
4881,284755.70,158828.60,193226.90,149042.80,139616.90
4882,285077.00,158627.90,193452.60,149245.50,139658.50
4883,285408.70,158936.00,189649.00,148883.80,143401.60
4884,284792.40,158894.30,194315.10,149262.00,144268.40
4885,285165.90,158704.30,193688.20,149141.90,142104.00
4886,285294.20,158895.80,192247.50,149131.30,142980.50
4887,285068.40,159141.10,193443.50,148506.80,140969.90
4888,285424.20,158995.70,192082.60,149445.40,143338.00
4889,285414.30,159110.70,190893.00,149131.50,141691.20
4890,285986.00,159262.90,193219.80,148878.20,141571.70
4891,285857.00,159341.20,194039.00,148865.60,140600.30
4892,285998.30,158968.00,192938.30,149467.40,142528.60
4893,285763.30,159578.10,193691.90,149331.90,142676.20
4894,285860.90,159182.00,193905.10,150214.80,143971.60
4895,286270.80,159120.40,193821.40,149267.00,140981.30
4896,285763.30,159291.10,193023.00,149845.60,141439.90
4897,285806.60,159247.80,192869.30,149025.40,142703.80
4898,286137.50,159416.90,191896.90,149363.10,141682.80
4899,286270.20,159631.80,192893.20,149702.20,142874.50
4900,286060.00,159280.30,194989.00,149495.40,143105.00
4901,286418.30,159231.00,192619.30,149612.80,141750.00
4902,286642.10,159692.60,193160.20,149608.60,141699.40
4903,286565.60,159175.50,194354.80,150480.30,141378.20
4904,286550.20,159848.90,194916.10,150003.40,141835.00
4905,286522.30,159683.00,191643.40,150058.20,141981.50
4906,286834.10,159395.90,195387.50,149656.40,142224.50
4907,286435.10,159421.50,194128.10,149972.40,143525.80
4908,286940.90,159786.90,195212.50,150397.60,141695.50
4909,286654.70,159810.30,191924.70,150144.30,142435.60
4910,287215.60,159689.70,192048.10,150562.30,139955.30
4911,287133.20,160084.00,195094.20,149949.90,140673.30
4912,286678.20,159623.30,194777.60,150414.40,141841.70
4913,287038.90,160088.50,194434.50,151443.30,141903.00
4914,286934.90,159773.90,194193.90,150270.20,141418.50
4915,286965.90,160348.20,194899.60,150098.50,144204.00
4916,287131.80,160033.20,193999.90,150327.80,144628.10
4917,287323.60,159884.90,195184.40,149942.00,141053.50
4918,287425.10,159807.10,193725.80,150322.30,145289.60
4919,287719.10,160208.40,195154.20,150089.00,142107.10
4920,287497.30,160110.90,193973.40,150057.00,141324.40
4921,287493.40,160180.40,194955.40,149951.00,140891.60
4922,287572.60,160414.40,193930.90,151608.80,142067.80
4923,287760.70,160585.70,194165.30,150170.80,142862.30
4924,287676.30,160086.30,195578.70,150444.30,145451.60
4925,287765.70,160081.70,193896.50,150472.40,143235.90
4926,287861.80,160229.70,193946.40,150433.50,144612.60
4927,288318.40,160414.90,194471.90,150630.80,145632.40
4928,287968.80,160374.70,194929.70,150480.00,143550.00
4929,287686.10,160534.40,194303.40,150719.40,143507.00
4930,288038.40,160435.60,194972.70,150560.30,141350.90
4931,287907.60,160492.80,195129.80,150847.90,146319.00
4932,288129.20,160642.00,195610.00,151145.50,143877.40
4933,287978.50,160540.60,194724.90,151718.70,144913.70
4934,288237.50,160429.50,195596.90,151920.30,143291.20
4935,288897.50,160657.30,195993.40,150712.90,143101.30
4936,288220.40,160652.50,196081.40,151031.00,144687.80
4937,288671.40,160713.10,195289.00,150560.30,143122.00
4938,288347.00,161066.40,194856.20,151057.60,142737.00
4939,288560.60,160771.40,194233.00,151287.00,142599.80
4940,288650.10,160912.60,195950.10,152048.30,142549.80
4941,288700.00,160843.10,195041.10,152317.70,143341.00
4942,289080.10,160990.80,195800.30,151091.70,143450.80
4943,288869.20,161088.10,195830.90,150486.30,144795.80
4944,288739.90,160913.80,195157.80,151188.50,143508.70
4945,289034.50,160564.90,197404.60,151372.80,143508.50
4946,289208.60,161007.30,192863.90,150710.10,143610.00
4947,289375.30,160878.40,195081.80,152007.40,143470.30
4948,289533.10,161372.60,197108.50,151210.70,143350.30
4949,289385.30,161127.70,196424.90,151463.80,144767.00
4950,289504.00,160838.80,196261.30,152064.30,144210.80
4951,289147.00,161392.60,195944.00,151398.70,145178.30
4952,289636.20,161176.60,195973.50,151657.60,143897.80
4953,289802.10,161079.70,196362.70,151594.30,143354.00
4954,289620.30,161072.00,196302.80,151666.10,146447.00
4955,290063.20,161651.30,194268.20,151675.40,144051.80
4956,289829.70,161183.30,196870.70,151470.30,145154.80
4957,290047.00,161288.20,196936.20,151561.40,145860.40
4958,290035.40,161578.00,195651.00,151618.00,145856.10
4959,290117.60,161693.70,196200.30,152021.60,143528.30
4960,290123.10,161785.30,195704.70,151746.70,145319.90
4961,290291.20,161746.40,195141.80,152227.50,143949.60
4962,289661.00,161638.80,196354.60,152172.10,144399.30
4963,290291.10,161528.50,194591.30,151891.40,144943.60
4964,290100.30,161490.30,194934.50,151861.80,145118.50
4965,290734.30,162174.40,196071.00,153057.60,144983.60
4966,290103.90,161628.10,196950.00,154124.40,144425.50
4967,290437.20,161992.10,197627.70,151877.50,146452.20
4968,290111.00,161692.00,196608.60,151832.80,147125.60
4969,291030.30,162469.90,196169.40,152308.40,147728.80
4970,290744.30,161837.60,196371.60,153306.80,144173.60
4971,290619.90,161847.30,196367.70,151932.50,146800.50
4972,291207.80,162180.60,197268.00,151929.30,145670.90
4973,291119.00,162089.90,196427.20,152030.30,147297.00
4974,291031.80,161972.90,197487.20,152264.60,146343.10
4975,290952.90,162066.00,195616.50,153015.90,149035.20
4976,291238.80,162062.60,197563.80,154131.10,146969.50
4977,291644.40,162461.60,198077.60,152162.00,148253.80
4978,291145.20,162222.20,197036.10,152314.20,144004.10
4979,291238.10,162366.50,197738.70,152213.80,146741.50
4980,291016.20,162480.80,198351.60,152224.50,145803.60
4981,291628.90,162225.60,197309.00,153170.80,146706.50
4982,291084.30,162339.00,197296.20,152207.20,146272.40
4983,291640.90,162321.60,196528.10,152552.50,147021.50
4984,291436.30,162303.60,195319.70,152243.90,147303.70
4985,291711.00,162695.00,198699.30,152268.00,145273.10
4986,291900.70,162305.60,197692.80,152611.90,145904.90
4987,291454.90,162521.20,197574.90,152641.30,148606.60
4988,292003.50,162721.70,195917.70,152526.70,146695.10
4989,291790.40,162487.90,198556.90,153923.80,145753.40
4990,291987.00,162285.90,196350.90,154092.10,146950.80
4991,292425.00,162273.40,198086.90,152313.20,147619.80
4992,292726.50,162600.50,196752.40,152962.30,144862.00
4993,292668.10,162810.70,197220.10,152625.90,146375.30
4994,292182.60,162847.80,197592.10,154267.10,147086.80
4995,292106.10,162838.40,196881.20,152925.00,146069.10
4996,292779.60,162901.30,199079.50,152572.70,147604.90
4997,292946.00,162990.10,197566.60,152758.50,148222.50
4998,292774.90,162928.20,196528.40,152674.50,145603.10
4999,292205.70,162736.00,197492.20,153111.20,145205.50
5000,292715.00,162980.00,197845.90,153093.00,148298.80
5001,292690.80,162915.90,196728.10,152890.10,145880.90
5002,292947.70,163014.60,197395.20,153311.00,150004.60
5003,293243.00,163220.70,199569.00,153158.00,147394.20
5004,292798.60,162769.00,198187.50,152875.80,146030.90
5005,292935.70,162749.60,197348.40,152979.20,147525.70
5006,292922.40,163432.40,196561.30,154011.80,147361.50
5007,293122.60,163180.20,198145.90,154813.20,149958.60
5008,293533.70,163794.10,196498.80,154035.30,148718.00
5009,293151.50,163431.70,200779.20,154406.80,146141.70
5010,293335.90,163162.70,197942.10,153573.20,147419.80
5011,293378.50,163149.80,198638.90,153631.80,148962.60
5012,293514.00,163078.40,200527.50,153439.40,148907.40
5013,293673.70,163605.20,198349.30,153098.90,148793.40
5014,293593.30,163249.20,196322.70,155200.10,145731.60
5015,294043.90,163709.40,199068.30,153825.30,146676.90
5016,294131.20,163566.30,198034.80,153986.30,148173.40
5017,293856.90,163590.00,198144.30,154787.30,146735.30
5018,293729.30,163285.50,199513.10,153182.90,147593.80
5019,293532.00,163811.70,198482.10,153783.60,150098.80
5020,294320.60,163611.00,198372.50,154366.00,148840.60
5021,294091.50,163629.60,198112.20,154433.00,149892.20
5022,293775.50,163582.70,200080.70,154443.20,147162.00
5023,293976.10,163810.00,199478.00,154047.00,147619.80
5024,294122.40,163624.60,199814.50,153556.50,147056.40
