Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
551,0.00,16272.50,0.00,0.00,0.00
552,0.00,16364.30,0.00,0.00,0.00
553,0.00,16408.60,0.00,0.00,0.00
554,0.00,16397.40,0.00,0.00,0.00
555,0.00,16396.30,0.00,0.00,0.00
556,0.00,16359.40,0.00,0.00,0.00
557,0.00,16560.50,0.00,0.00,0.00
558,0.00,16512.50,0.00,0.00,0.00
559,0.00,16521.40,0.00,0.00,0.00
560,0.00,16568.00,0.00,0.00,0.00
561,0.00,16648.70,0.00,0.00,0.00
562,0.00,16638.30,0.00,0.00,0.00
563,0.00,16766.60,0.00,0.00,0.00
564,0.00,16748.60,0.00,0.00,0.00
565,0.00,16742.70,0.00,0.00,0.00
566,0.00,16811.70,0.00,0.00,0.00
567,0.00,16729.30,0.00,0.00,0.00
568,0.00,16836.80,0.00,0.00,0.00
569,0.00,16921.20,0.00,0.00,0.00
570,0.00,16983.10,0.00,0.00,0.00
571,0.00,16921.10,0.00,0.00,0.00
572,0.00,16990.10,0.00,0.00,0.00
573,0.00,17030.50,0.00,0.00,0.00
574,0.00,17033.80,0.00,0.00,0.00
575,0.00,17131.70,0.00,0.00,0.00
576,0.00,17070.90,0.00,0.00,0.00
577,0.00,17009.20,0.00,0.00,0.00
578,0.00,17258.00,0.00,0.00,0.00
579,0.00,17256.10,0.00,0.00,0.00
580,0.00,17253.40,0.00,0.00,0.00
581,0.00,17315.40,0.00,0.00,0.00
582,0.00,17345.60,0.00,0.00,0.00
583,0.00,17259.50,0.00,0.00,0.00
584,0.00,17379.40,0.00,0.00,0.00
585,0.00,17433.60,0.00,0.00,0.00
586,0.00,17539.70,0.00,0.00,0.00
587,0.00,17427.50,0.00,0.00,0.00
588,0.00,17489.80,0.00,0.00,0.00
589,0.00,17563.10,0.00,0.00,0.00
590,0.00,17493.00,0.00,0.00,0.00
591,0.00,17577.10,0.00,0.00,0.00
592,0.00,17673.10,0.00,0.00,0.00
593,0.00,17577.50,0.00,0.00,0.00
594,0.00,17704.80,0.00,0.00,0.00
595,0.00,17688.50,0.00,0.00,0.00
596,0.00,17854.20,0.00,0.00,0.00
597,0.00,17783.70,0.00,0.00,0.00
598,0.00,17782.00,0.00,0.00,0.00
599,0.00,17877.40,0.00,0.00,0.00
600,0.00,17908.40,0.00,0.00,0.00
601,0.00,17927.20,0.00,0.00,0.00
