Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
427,415487.40,0.00,0.00,0.00,0.00
428,419130.80,0.00,0.00,0.00,0.00
429,419603.10,0.00,0.00,0.00,0.00
430,425006.50,0.00,0.00,0.00,0.00
431,423335.70,0.00,0.00,0.00,0.00
432,423333.90,0.00,0.00,0.00,0.00
433,427803.10,0.00,0.00,0.00,0.00
434,430589.40,0.00,0.00,0.00,0.00
435,430186.70,0.00,0.00,0.00,0.00
436,435576.40,0.00,0.00,0.00,0.00
437,438143.40,0.00,0.00,0.00,0.00
438,437944.30,0.00,0.00,0.00,0.00
439,436235.40,0.00,0.00,0.00,0.00
440,442530.30,0.00,0.00,0.00,0.00
441,445327.20,0.00,0.00,0.00,0.00
442,444559.80,0.00,0.00,0.00,0.00
443,447777.90,0.00,0.00,0.00,0.00
444,449521.00,0.00,0.00,0.00,0.00
445,451358.50,0.00,0.00,0.00,0.00
446,454017.20,0.00,0.00,0.00,0.00
447,454483.60,0.00,0.00,0.00,0.00
448,458650.20,0.00,0.00,0.00,0.00
449,457416.20,0.00,0.00,0.00,0.00
450,459261.20,0.00,0.00,0.00,0.00
451,463616.80,0.00,0.00,0.00,0.00
452,468003.60,0.00,0.00,0.00,0.00
453,468354.90,0.00,0.00,0.00,0.00
454,470226.50,0.00,0.00,0.00,0.00
455,472048.90,0.00,0.00,0.00,0.00
456,474303.10,0.00,0.00,0.00,0.00
457,474855.60,0.00,0.00,0.00,0.00
458,478549.50,0.00,0.00,0.00,0.00
459,480006.00,0.00,0.00,0.00,0.00
460,482490.10,0.00,0.00,0.00,0.00
461,488093.70,0.00,0.00,0.00,0.00
462,487716.00,0.00,0.00,0.00,0.00
463,490070.30,0.00,0.00,0.00,0.00
464,494366.60,0.00,0.00,0.00,0.00
465,492994.70,0.00,0.00,0.00,0.00
466,495294.30,0.00,0.00,0.00,0.00
467,497231.80,0.00,0.00,0.00,0.00
468,502534.60,0.00,0.00,0.00,0.00
469,500432.50,0.00,0.00,0.00,0.00
470,506219.90,0.00,0.00,0.00,0.00
471,509852.00,0.00,0.00,0.00,0.00
472,508197.40,0.00,0.00,0.00,0.00
473,515756.10,0.00,0.00,0.00,0.00
474,513041.90,0.00,0.00,0.00,0.00
475,510728.30,0.00,0.00,0.00,0.00
476,519403.10,0.00,0.00,0.00,0.00
477,518707.10,0.00,0.00,0.00,0.00
478,525032.00,0.00,0.00,0.00,0.00
479,525520.00,0.00,0.00,0.00,0.00
480,528659.60,0.00,0.00,0.00,0.00
481,531097.70,0.00,0.00,0.00,0.00
482,533850.90,0.00,0.00,0.00,0.00
483,532245.40,0.00,0.00,0.00,0.00
484,535604.70,0.00,0.00,0.00,0.00
485,536941.90,0.00,0.00,0.00,0.00
486,543263.90,0.00,0.00,0.00,0.00
487,536431.70,0.00,0.00,0.00,0.00
488,546928.30,0.00,0.00,0.00,0.00
489,540743.60,0.00,0.00,0.00,0.00
